Seasonal_index,PPG,Date,Year,Month,Week,Intercept,Vol.Sales,Wtd.Selling.Dist,Weighted_Price,display_platinum,display_gold,display_silver,display_bronze,promo_catalogue,promo_ins,Retailer 0_Promo.Group 20_display_platinum,Retailer 1_Promo.Group 22_display_bronze,Vol.Sales_pred
22.901194824093018,ppg3_0,2019-09-29,2019,9,39,-11.828606194380988,19.288345,16.81330771065366,-0.013643193414697961,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,27.872253146950992
9.011380663488508,ppg3_0,2019-10-06,2019,10,40,-11.828606194380988,9.13991,15.23833186625903,-0.012506260630139794,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,12.408600074736409
7.4806992803538845,ppg3_0,2019-10-13,2019,10,41,-11.828606194380988,8.628295,16.599653126156248,-0.013643193414697961,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,12.238103018714448
19.96534999267722,ppg3_0,2019-10-20,2019,10,42,-11.828606194380988,53.50096,16.580031786763627,-0.013643193414697961,4.553257462308799,0.0,-0.0,-0.0,5.037532395865668,0.0,3.646202585662739,0.0,37.94012483548237
20.157696338414585,ppg3_0,2019-10-27,2019,10,43,-11.828606194380988,44.819565,15.182374713176376,-0.012506260630139794,4.553257462308799,0.0,-0.0,-0.0,5.037532395865668,0.0,3.646202585662739,0.0,36.73595104041704
12.773929347468226,ppg3_0,2019-11-03,2019,11,44,-11.828606194380988,24.169435000000004,16.53860895915699,-0.013643193414697961,4.553257462308799,0.0,-0.0,-0.0,0.0,0.827052460311366,3.646202585662739,0.0,26.496801427112434
6.0689120727567545,ppg3_0,2019-11-10,2019,11,45,-11.828606194380988,6.844285,16.4557633039437,-0.013643193414697961,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,10.68242598890477
14.984609820175761,ppg3_0,2019-11-17,2019,11,46,-11.828606194380988,21.12885,18.000616758789292,-0.015007512756167761,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,21.141612871827896
4.334829790031893,ppg3_0,2019-11-24,2019,11,47,-11.828606194380988,6.286545,16.32277422583817,-0.013643193414697961,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,8.815354628074378
11.980358110263628,ppg3_0,2019-12-01,2019,12,48,-11.828606194380988,18.069015,16.29443229115994,-0.013643193414697961,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,16.432541013627883
5.26114541471421,ppg3_0,2019-12-08,2019,12,49,-11.828606194380988,7.651635,16.290071993517138,-0.013643193414697961,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,9.708968020435663
9.291149884814375,ppg3_0,2019-12-15,2019,12,50,-11.828606194380988,17.80632,16.26391020766031,-0.013643193414697961,0.0,0.0,-0.0,-0.3243361097151185,0.0,0.827052460311366,0.0,0.0,14.215527055275247
24.81789030927648,ppg3_0,2019-12-22,2019,12,51,-11.828606194380988,44.36492,18.058172687674308,-0.015007512756167761,0.0,3.4075075713909984,-0.0,-0.0,5.037532395865668,0.0,0.0,0.0,39.477489257070296
10.172968573597844,ppg3_0,2019-12-29,2019,12,52,-11.828606194380988,16.686845,17.926273683979478,-0.015007512756167761,0.0,3.4075075713909984,-0.0,-0.0,5.037532395865668,0.0,0.0,0.0,24.70066851769683
3.1091181595357464,ppg3_0,2020-01-05,2020,1,1,-11.828606194380988,5.017795,17.962246139532613,-0.015007512756167761,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,9.227750591931205
23.611500951768534,ppg3_0,2020-01-12,2020,1,2,-11.828606194380988,34.562055,19.915417244751037,-0.01667501417351973,4.553257462308799,0.0,-0.0,-0.0,5.037532395865668,0.0,3.646202585662739,0.0,44.91862943180227
6.712826501724346,ppg3_0,2020-01-19,2020,1,3,-11.828606194380988,11.42962,17.80156917139527,-0.015007512756167761,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,12.67078196598246
