Seasonal_index,PPG,Date,Year,Month,Week,Intercept,Vol.Sales,Wtd.Selling.Dist,Weighted_Price,display_platinum,display_gold,display_silver,display_bronze,promo_catalogue,promo_ins,Retailer 1_Promo.Group 19_display_silver,Retailer 1_Promo.Group 20_display_platinum,Vol.Sales_pred
16.68810128618393,ppg3_1,2020-05-10,2020,5,19,-1.666681531898135,10.87986,4.989864992735622,-0.10675480229333317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.904529944728083
21.47540637467912,ppg3_1,2020-05-17,2020,5,20,-1.666681531898135,68.971575,4.9923699450412125,-0.1067548022933331,9.418157609266714,0.0,0.0,0.0,10.942066720000716,0.0,1.2074646370604527,1.3817582684005452,47.643787220257295
6.78687016368654,ppg3_1,2020-05-24,2020,5,21,-1.666681531898135,19.381835,4.9948748973468025,-0.10675480229333317,0.0,0.0,0.0,0.0,0.0,1.5717167696267795,1.2074646370604527,0.0,12.787490133529106
10.887133879145638,ppg3_1,2020-05-31,2020,5,22,-1.666681531898135,19.07939,4.162395747789002,-0.08896233524444427,0.0,0.0,0.0,0.0,0.0,1.5717167696267795,0.0,0.0,14.86560252941884
21.322152242354697,ppg3_1,2020-06-07,2020,6,23,-1.666681531898135,13.115025,4.162395747789002,-0.08896233524444427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.72890412300112
10.791108019469943,ppg3_1,2020-06-14,2020,6,24,-1.666681531898135,18.736325,6.2279376697735644,-0.13344350286666645,0.0,0.0,0.0,0.0,0.0,1.5717167696267795,0.0,0.0,16.790637424105487
4.630329527617601,ppg3_1,2020-06-21,2020,6,25,-1.666681531898135,9.91416,6.23420005053754,-0.13344350286666645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.064404543390339
28.120658594367573,ppg3_1,2020-06-28,2020,6,26,-1.666681531898135,22.557885,6.23420005053754,-0.13344350286666645,0.0,0.0,0.0,0.0,0.0,1.5717167696267795,0.0,0.0,34.12645037976709
18.857624615734448,ppg3_1,2020-07-05,2020,7,27,-1.666681531898135,23.51947,6.237331240919527,-0.13344350286666645,0.0,0.0,0.0,0.0,0.0,1.5717167696267795,0.0,0.0,24.866547591515953
8.93124704996562,ppg3_1,2020-07-12,2020,7,28,-1.666681531898135,11.42575,5.1789888918076805,-0.10675480229333317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.336799607581833
27.319819877472465,ppg3_1,2020-07-19,2020,7,29,-1.666681531898135,103.23568,6.177212385585364,-0.10675480229333317,9.418157609266714,0.0,0.0,0.0,10.942066720000716,0.0,0.0,0.0,52.08382025813379
14.130846245599825,ppg3_1,2020-07-26,2020,7,30,-1.666681531898135,29.61183,6.19850448018288,-0.10675480229333317,0.0,0.0,0.0,0.0,10.942066720000716,0.0,0.0,0.0,29.497981111591947
15.64626930261459,ppg3_1,2020-08-02,2020,8,31,-1.666681531898135,54.66569,6.20601933709965,-0.10675480229333317,0.0,0.0,0.0,1.056431635908422,10.942066720000716,0.0,0.0,0.0,32.07735066143191
23.17164667632755,ppg3_1,2020-08-09,2020,8,32,-1.666681531898135,62.5889448,6.203514384794061,-0.10675480229333317,9.418157609266714,0.0,0.0,0.0,10.942066720000716,0.0,0.0,1.3817582684005452,49.34370732459812
6.8500567057542945,ppg3_1,2020-08-16,2020,8,33,-1.666681531898135,12.20674,6.178464861738158,-0.10675480229333317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.255085233300985
18.327212990088853,ppg3_1,2020-08-23,2020,8,34,-1.666681531898135,52.11563,5.110102703403951,-0.08896233524444427,0.0,1.5162620746348503,0.0,0.0,10.942066720000716,0.0,0.0,0.0,34.14000062098579
6.123553354146903,ppg3_1,2020-08-30,2020,8,35,-1.666681531898135,11.162335,5.994350867277281,-0.10675480229333317,0.0,0.0,0.0,0.0,0.0,1.5717167696267795,0.0,0.0,11.916184656859496
13.40473697189678,ppg3_1,2020-09-06,2020,9,36,-1.666681531898135,27.935295,5.8603359189282065,-0.10675480229333317,9.418157609266714,0.0,0.0,0.0,10.942066720000716,0.0,0.0,1.3817582684005452,39.23361915430149
12.06638935156451,ppg3_1,2020-09-13,2020,9,37,-1.666681531898135,8.444545,5.819004205885969,-0.10675480229333317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.111957223259008
9.834955258512714,ppg3_1,2020-09-20,2020,9,38,-1.666681531898135,9.506995,5.717553637509567,-0.10675480229333317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.779072561830814
7.052495145670914,ppg3_1,2020-09-27,2020,9,39,-1.666681531898135,10.51771,4.745840888966046,-0.08896233524444427,0.0,0.0,0.0,0.0,0.0,1.5717167696267795,0.0,0.0,11.614408937121162
