Seasonal_index,PPG,Date,Year,Month,Week,Intercept,Vol.Sales,Wtd.Selling.Dist,Weighted_Price,display_platinum,display_gold,display_silver,display_bronze,promo_catalogue,promo_ins,Vol.Sales_pred
7.4282853150613395,ppg20_0,2020-07-05,2020,7,27,1.9166069044260563,11.95766,0.8119967995494747,-0.025434855134924706,0.0,0.0,0.1606489419678041,-0.0,1.9818556119025592,0.0,12.273958717772306
2.9354811612452227,ppg20_0,2020-07-12,2020,7,28,1.9166069044260563,4.727360000000001,0.9720883790817028,-0.03052182616190966,0.0,0.0,0.0,-0.0,0.0,0.0,5.793654618591073
2.7752427035963216,ppg20_0,2020-07-19,2020,7,29,1.9166069044260563,4.3285,0.8134925831275921,-0.025434855134924706,0.0,0.0,0.0,-0.0,0.0,0.0,5.479907336015045
12.692654550484326,ppg20_0,2020-07-26,2020,7,30,1.9166069044260563,15.80744,0.813065216390987,-0.025434855134924706,0.0,0.4934984045958845,0.0,-0.0,1.9818556119025592,0.0,17.872245832664888
2.7959220566402103,ppg20_0,2020-08-02,2020,8,31,1.9166069044260563,4.83692,0.9697805987040359,-0.03052182616190966,0.0,0.0,0.0,-0.0,0.0,0.0,5.651787733608392
8.127534023825238,ppg20_0,2020-08-09,2020,8,32,1.9166069044260563,13.4101,0.8090052323932397,-0.025434855134924706,0.0,0.4934984045958845,0.0,-0.0,1.9818556119025592,0.0,13.303065322008052
4.884384847898757,ppg20_0,2020-08-16,2020,8,33,1.9166069044260563,8.35098,0.8094325991298447,-0.025434855134924706,0.0,0.0,0.0,-0.0,0.0,0.0,7.584989496319734
6.146938526380003,ppg20_0,2020-08-23,2020,8,34,1.9166069044260563,10.721699999999998,0.9684984984942206,-0.030521826161909644,0.0,0.0,0.0,-0.0,0.0,0.0,9.00152210313837
2.7680956224338233,ppg20_0,2020-08-30,2020,8,35,1.9166069044260563,4.49394,0.8083641822883322,-0.025434855134924706,0.0,0.0,0.0,-0.0,0.0,0.0,5.4676318540132876
11.292583820438358,ppg20_0,2020-09-06,2020,9,36,1.9166069044260563,14.455100000000002,0.8085778656566347,-0.025434855134924706,0.0,0.0,0.0,-0.0,0.0,0.0,13.992333735386122
2.552348836050395,ppg20_0,2020-09-13,2020,9,37,1.9166069044260563,4.3637,0.9687549185361838,-0.03052182616190966,0.0,0.0,0.0,-0.0,0.0,0.0,5.407188832850725
5.082581672977339,ppg20_0,2020-09-20,2020,9,38,1.9166069044260563,8.02252,0.8070820820785173,-0.025434855134924706,0.0,0.0,0.0,-0.0,0.0,0.0,7.780835804346989
8.40299928705655,ppg20_0,2020-09-27,2020,9,39,1.9166069044260563,11.0187,0.9692677586201096,-0.03052182616190966,0.0,0.0,0.0,-0.0,0.0,0.0,11.258352123940806
