Seasonal_index,PPG,Date,Year,Month,Week,Intercept,Vol.Sales,Wtd.Selling.Dist,Weighted_Price,display_platinum,display_gold,display_silver,display_bronze,promo_catalogue,promo_ins,Retailer 0_Promo.Group 22_Wtd.Selling.Dist,Retailer 0_Promo.Group 22_promo_ins,Retailer 0_Promo.Group 20_display_silver,Retailer 0_Promo.Group 19_display_bronze,Retailer 0_Promo.Group 22_display_bronze,Vol.Sales_pred
3.8502213591188537,ppg5_0,2019-06-02,2019,6,22,8.688477544660564,10.43696,2.738775162612383,-0.11989835025285175,0.0,0.0,0.0,0.0,0.0,0.0,-2.5229373424352453,0.0,-0.6190304427968397,0.0,0.0,12.015607930906864
3.1250475508850473,ppg5_0,2019-06-09,2019,6,23,8.688477544660564,8.01372,3.6553014990816157,-0.15986446700380233,0.0,0.0,0.0,0.0,0.0,0.0,-2.5229373424352453,0.0,-0.0,0.0,0.0,12.786024785188179
4.002393735491656,ppg5_0,2019-06-16,2019,6,24,8.688477544660564,12.2044,3.646298293418853,-0.15986446700380233,0.0,0.0,0.0,0.3154694497282032,0.0,3.163952489416134,-2.5255930659535983,0.0,-0.0,0.0,0.0,17.131133979758008
6.043763101560812,ppg5_0,2019-06-23,2019,6,25,8.688477544660564,22.89248,3.63729508775609,-0.15986446700380233,0.0,0.0,0.0,0.3154694497282032,0.8707227573581263,0.0,-2.5282487894719514,0.0,-0.0,0.0,0.5477150286738136,17.415329713261855
4.639931738625526,ppg5_0,2019-06-30,2019,6,26,8.688477544660564,18.3014,3.6264912409607755,-0.15986446700380233,0.0,0.0,0.0,0.0,0.0,0.0,-2.5282487894719514,0.0,-0.0,0.0,0.0,14.266787267771111
3.8445826447194507,ppg5_0,2019-07-07,2019,7,27,8.688477544660564,13.754,3.617488035298012,-0.15986446700380233,0.0,0.0,0.0,0.0,0.0,0.0,-2.5282487894719514,0.0,-0.0,0.0,0.0,13.462434968202274
3.652182352106165,ppg5_0,2019-07-14,2019,7,28,8.688477544660564,13.34632,5.396521474259902,-0.2397967005057035,0.0,0.0,0.0,0.0,0.0,0.0,-2.530904512990304,0.0,-0.0,0.0,0.0,14.966480157530626
3.0443153307735598,ppg5_0,2019-07-21,2019,7,29,8.688477544660564,10.79416,3.6066841885026975,-0.15986446700380233,0.0,0.0,0.0,0.0,0.0,0.0,-2.5388716835453624,0.0,-0.0,0.0,0.0,12.640740913387656
3.946828232434259,ppg5_0,2019-07-28,2019,7,30,8.688477544660564,14.09876,3.6084848296352496,-0.15986446700380233,0.0,0.0,0.0,0.0,0.0,0.0,-2.5388716835453624,0.0,-0.0,0.0,0.0,13.545054456180907
5.50480786603518,ppg5_0,2019-08-04,2019,8,31,8.688477544660564,21.54776,5.396521474259902,-0.2397967005057035,0.0,0.0,0.0,0.3154694497282032,0.8707227573581263,0.0,-2.5415274070637155,0.0,-0.0,0.3230077286843124,0.0,18.31768271315687
