Seasonal_index,PPG,Date,Year,Month,Week,Intercept,Vol.Sales,Wtd.Selling.Dist,Weighted_Price,display_platinum,display_gold,display_silver,display_bronze,promo_catalogue,promo_ins,Retailer 1_Promo.Group 6_promo_catalogue,Retailer 0_Promo.Group 6_promo_catalogue,Retailer 1_Promo.Group 3_display_silver,Vol.Sales_pred
2.0515046301898994,ppg20_1,2020-07-26,2020,7,30,1.043500402961017,6.0258,1.6992479164289933,-0.06642670247977989,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.72782624710013
3.3835913649860605,ppg20_1,2020-08-02,2020,8,31,1.043500402961017,6.51024,1.6831584192492792,-0.06642670247977989,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.8636925978257161,0.0,6.907516082542293
8.477418858062586,ppg20_1,2020-08-09,2020,8,32,1.043500402961017,32.44406,1.3019723273362331,-0.051665213039828815,3.6600571074675936,0.0,-0.0,0.0,3.6664522403933866,0.0,3.666452240393387,0.0,0.0,21.764187963574376
3.0142971173841553,ppg20_1,2020-08-16,2020,8,33,1.043500402961017,6.981920000000001,1.4492039959728236,-0.05812336466980742,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.448878151648188
7.767409365972007,ppg20_1,2020-08-23,2020,8,34,1.043500402961017,32.52524,1.6552480669987548,-0.06642670247977989,0.0,1.246023744726306,-0.0,0.0,3.6664522403933866,0.0,3.666452240393387,0.0,0.0,18.978659358965082
2.8319408683468485,ppg20_1,2020-08-30,2020,8,35,1.043500402961017,6.88644,1.6480242111221484,-0.06642670247977989,0.0,0.0,-0.0,0.0,0.0,1.908196995135005,0.0,0.8636925978257161,0.0,8.228928372910955
8.720339512604317,ppg20_1,2020-09-06,2020,9,36,1.043500402961017,16.65466,1.4371368730880378,-0.05812336466980742,3.6600571074675936,0.0,-0.0,0.0,3.6664522403933866,0.0,3.666452240393387,0.0,0.0,22.13581501223793
6.432871687688948,ppg20_1,2020-09-13,2020,9,37,1.043500402961017,6.45986,1.4365622481887625,-0.05812336466980742,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.8636925978257161,0.0,9.718503571994637
5.61265166148543,ppg20_1,2020-09-20,2020,9,38,1.043500402961017,7.16144,1.432252561444196,-0.05812336466980742,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.030281261220836
3.0803924252655697,ppg20_1,2020-09-27,2020,9,39,1.043500402961017,7.39464,1.432252561444196,-0.05812336466980742,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.498022025000975
