Seasonal_index,PPG,Date,Year,Month,Week,Intercept,Vol.Sales,Wtd.Selling.Dist,Weighted_Price,display_platinum,display_gold,display_silver,display_bronze,promo_catalogue,promo_ins,Retailer 1_Promo.Group 6_promo_catalogue,Retailer 1_Promo.Group 20_promo_ins,Retailer 1_Promo.Group 5_Wtd.Selling.Dist,Retailer 1_Promo.Group 5_promo_catalogue,Retailer 1_Promo.Group 6_display_silver,Vol.Sales_pred
0.6414888482017859,ppg22_1,2019-11-03,2019,11,44,-1.025580037252563,3.74816,2.855918309275908,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.641714633228073,-0.0,1.2709573232798759,0.0,-0.0,3.101069810276934
0.4833284116119404,ppg22_1,2019-11-10,2019,11,45,-1.025580037252563,3.09036,2.855918309275908,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.3863087620229924,1.4375273041051402,0.0,-0.0,3.3648852257174333
0.6096790870864378,ppg22_1,2019-11-17,2019,11,46,-1.025580037252563,3.84072,2.855918309275908,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,1.526688851018907,0.0,-0.0,3.96670621012869
0.4388209596896012,ppg22_1,2019-11-24,2019,11,47,-1.025580037252563,3.32332,2.855918309275908,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.3863087620229924,1.573701303027984,0.0,-0.0,3.456551772717938
0.8324664011091981,ppg22_1,2019-12-01,2019,12,48,-1.025580037252563,7.0902,2.855918309275908,0.0,0.2470983861591417,0.0,-0.0,0.0,0.4955820715118447,0.0,-0.0,-0.0,1.5988286480673184,0.602585396763001,-0.0,5.606899175633849
0.5527956807232889,ppg22_1,2019-12-08,2019,12,49,-1.025580037252563,3.65716,2.855918309275908,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.3863087620229924,1.2900865278904659,0.0,-0.0,3.2869117186141077
0.681780416563912,ppg22_1,2019-12-15,2019,12,50,-1.025580037252563,4.68468,2.855918309275908,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,1.6162556776913728,0.0,-0.0,4.12837436627863
0.6718515752506616,ppg22_1,2019-12-22,2019,12,51,-1.025580037252563,4.498,2.855918309275908,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.3863087620229924,1.6166609574500717,0.0,-0.0,3.732542042701086
0.5041715436800432,ppg22_1,2019-12-29,2019,12,52,-1.025580037252563,2.96868,2.8530566676834477,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.3863087620229924,1.615445118173975,0.0,-0.0,3.5607845302619108
0.6709127242886834,ppg22_1,2020-01-05,2020,1,1,-1.025580037252563,4.6384,2.855918309275908,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.3863087620229924,1.615039838415276,0.0,-0.0,3.7299820727043116
0.6682320611694764,ppg22_1,2020-01-12,2020,1,2,-1.025580037252563,4.58796,2.855918309275908,0.0,0.0,0.0392161185905557,-0.0,0.0,0.0,0.0,-0.0,-0.0,1.5968022492738236,0.0,-0.0,4.134588701057201
0.4676898271289975,ppg22_1,2020-01-19,2020,1,3,-1.025580037252563,3.86776,2.855918309275908,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,1.4821080775620237,0.0,-0.0,3.7801361767143664
0.40849613688081887,ppg22_1,2020-01-26,2020,1,4,-1.025580037252563,2.2854,2.855918309275908,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.641714633228073,-0.0,1.4176685959288922,0.0,-0.0,3.0147883716049826
0.4286974017734815,ppg22_1,2020-02-02,2020,2,5,-1.025580037252563,2.40084,2.855918309275908,0.0,0.0,0.0,-0.0,0.2236273925118574,0.0,0.0,-0.0,-0.3863087620229924,1.3787617390937938,0.0,-0.0,3.4751160433794848
0.4255479963895569,ppg22_1,2020-02-09,2020,2,6,-1.025580037252563,2.70816,2.855918309275908,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.3863087620229924,1.2466405377579395,0.0,-0.0,3.116218044147849
0.5742338224973317,ppg22_1,2020-02-16,2020,2,7,-1.025580037252563,3.7284,2.8530566676834477,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,1.229213508133885,0.0,-0.0,3.630923961062101
0.44827062541866125,ppg22_1,2020-02-23,2020,2,8,-1.025580037252563,3.30044,2.8530566676834477,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,1.2259712700642935,0.0,-0.0,3.5017185259138395
0.4243483069326492,ppg22_1,2020-03-01,2020,3,9,-1.025580037252563,2.51576,2.8530566676834477,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.641714633228073,-0.0,1.2219184724773042,0.0,-0.0,2.8320287766127654
0.47077531119851607,ppg22_1,2020-03-08,2020,3,10,-1.025580037252563,2.8236,2.8530566676834477,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.3863087620229924,1.2211079129599063,0.0,-0.0,3.1330510925663146
0.35563446653000547,ppg22_1,2020-03-15,2020,3,11,-1.025580037252563,2.5558,2.8530566676834477,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.641714633228073,-0.0,1.2182709546490138,0.0,-0.0,2.759667418381831
0.5057989238056362,ppg22_1,2020-03-22,2020,3,12,-1.025580037252563,3.85684,2.8501950260909865,0.0,0.0,0.0,-0.0,0.2236273925118574,0.0,0.0,-0.0,-0.3863087620229924,1.6200382887725628,0.0,-0.0,3.7877708319054877
0.6244941562790289,ppg22_1,2020-03-29,2020,3,13,-1.025580037252563,4.34876,2.847333384498526,0.0,0.0,0.0,-0.0,0.2236273925118574,0.0,0.0,-0.0,-0.0,1.216244555855519,0.0,-0.0,3.8861194518923683
0.5238207608861127,ppg22_1,2020-04-05,2020,4,14,-1.025580037252563,3.03524,2.841610101313604,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.3863087620229924,1.2130023177859275,0.0,-0.0,3.1665443807100884
0.5004998269500768,ppg22_1,2020-04-12,2020,4,15,-1.025580037252563,3.54796,2.807270402204074,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,1.6043674714362035,0.0,-0.0,3.8865576633377916
0.5118476750467725,ppg22_1,2020-04-19,2020,4,16,-1.025580037252563,3.55836,2.709974588060406,0.0,0.0,0.0392161185905557,-0.0,0.0,0.0,0.0,-0.0,-0.0,1.2004386452662603,0.0,-0.0,3.4358969897114315
0.3921989350075279,ppg22_1,2020-04-26,2020,4,17,-1.025580037252563,2.72064,2.6126787739167376,0.0,0.0,0.0392161185905557,-0.0,0.0,0.0,0.0,-0.641714633228073,-0.0,1.5957215032506264,0.0,-0.0,2.972520660284812
0.4411916493336142,ppg22_1,2020-05-03,2020,5,18,-1.025580037252563,2.6598,2.5726157916222863,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.641714633228073,-0.0,1.19679112743797,0.0,-0.018487396629767,2.524816501283467
